2,0,0,0,0,0,0,0,0,0,0,0,0
0,1.5708,0,0,0,0,0,736,-4.0279e-14,257.1,3.1416,-1.5708,0
0.41563,1.5708,0,0,0,0,0,673.34,297.17,257.1,-2.726,-1.5708,0
0.41563,0.56589,0,0,0,0,0,394.21,173.98,-298.16,0.41563,-0.56589,3.1416
