4,0,0,0,0,0,0,0,0,0,0,0,0
0,1.8537,0,0,0,0,0,709.84,-2.9033e-14,440.75,3.1416,-1.2878,1.5809e-16
0,1.0732,0,0,0,0,0,656.24,-5.9503e-14,-56.861,1.1274e-16,-1.0732,3.1416
-0.58344,1.8342,0,0,0,0,0,595.31,-392.96,428.39,2.5582,-1.3074,1.5988e-16
0.29074,0.68297,0,0,0,0,0,472.63,141.42,-253.16,0.29074,-0.68297,3.1416
