4,0,0,0,0,0,0,0,0,0,0,0,0
0,1.8537,0,0,0,0,0,709.84,-2.9033e-14,440.75,3.1416,-1.2878,1.5809e-16
0,1.0732,0,0,0,0,0,656.24,-5.9503e-14,-56.861,1.1274e-16,-1.0732,3.1416
0,0.60492,0,0,0,0,0,452.29,-7.341e-14,-283.97,4.2335e-17,-0.60492,3.1416
0,1.6001,0,0,0,0,0,735.72,-3.9099e-14,276.36,3.1416,-1.5415,2.0303e-15
