2,0,0,0,0,0,0,0,0,0,0,0,0
-0.44295,1.7562,-1.323,0,0,0,0,654.79,-310.62,378.35,1.1745,-0.24348,1.3797
-0.44295,1.7562,-1.323,-1.3444,0,0,0,367.65,-433.93,279.25,-0.21727,-0.23591,1.7712
-0.44295,1.7562,0.11318,-1.3444,0,0,0,509.99,-211.7,101.36,-0.47059,-0.41019,-3.0203
0.8215,1.7562,0.11318,-1.3444,0,0,0,355.65,422.4,101.36,0.79386,-0.41019,-3.0203
0.53946,1.4495,0.78788,-0.46047,-0.76446,-0.72208,0,546.97,422.32,101.4,0.79366,-0.4102,-3.0203
